ID,Estado cerrado,Duración,Id de estación de inicio,Fecha de inicio,Nombre de estación de inicio,Fecha de fin,Id de estación de fin de viaje,Nombre de estación de fin de viaje,ID de ciclista,Tipo de ciclista,Modelo de bicicleta,Origen de viaje
11204655,NORMAL,1134,236,2021-06-02 15:48:57,254 - Plaza Rafael Hernandez,2021-06-02 16:07:51,235.0,281 - Villa Urquiza,97126,MEMBER,ICONIC,CODE
11204654,NORMAL,1650,182,2021-06-02 15:48:51,182 - RAVIGNANI Y GUATEMALA,2021-06-02 16:16:21,416.0,257 - Plaza Francisco Ramirez,755612,MEMBER,ICONIC,CODE
11204653,NORMAL,563,58,2021-06-02 15:48:50,058 - Ministro Carranza,2021-06-02 15:58:13,58.0,058 - Ministro Carranza,627784,MEMBER,ICONIC,CODE
11204649,NORMAL,1428,376,2021-06-02 15:48:31,324 - Las Victorias,2021-06-02 16:12:19,376.0,324 - Las Victorias,761677,MEMBER,ICONIC,CODE
11204648,NORMAL,304,45,2021-06-02 15:48:28,045 - Uruguay,2021-06-02 15:53:32,135.0,135 - MARCELO T. DE ALVEAR,660792,MEMBER,ICONIC,CODE
11204647,NORMAL,821,182,2021-06-02 15:48:16,182 - RAVIGNANI Y GUATEMALA,2021-06-02 16:01:57,121.0,121 - YATAY,732678,MEMBER,ICONIC,CODE
11204646,NORMAL,1638,172,2021-06-02 15:48:12,172 - BRASIL,2021-06-02 16:15:30,83.0,083 - Paraná,219575,MEMBER,ICONIC,CODE
11204644,NORMAL,451,56,2021-06-02 15:48:08,056 - Plaza Palermo Viejo,2021-06-02 15:55:39,99.0,099 - Malabia,3917,MEMBER,ICONIC,CODE
11204643,NORMAL,1039,364,2021-06-02 15:48:07,381 - Matienzo Y Arce,2021-06-02 16:05:26,156.0,156 - Plaza Alemania,699275,MEMBER,ICONIC,CODE
11204642,NORMAL,1337,4,2021-06-02 15:48:02,004 - Plaza Roma,2021-06-02 16:10:19,130.0,130 - RETIRO II,632684,MEMBER,ICONIC,CODE
11204641,NORMAL,1299,162,2021-06-02 15:47:53,162 - LARREA Y BARTOLOMÉ MITRE,2021-06-02 16:09:32,155.0,155 - Parque José Evaristo Uriburu,123710,MEMBER,ICONIC,CODE
11204640,NORMAL,568,8,2021-06-02 15:47:53,008 - Congreso,2021-06-02 15:57:21,175.0,147 - Constitución,704640,MEMBER,ICONIC,CODE
11204639,NORMAL,647,9,2021-06-02 15:47:52,009 - Parque Las Heras,2021-06-02 15:58:39,5.0,005 - Plaza Italia,261791,MEMBER,ICONIC,CODE
11204638,NORMAL,1161,213,2021-06-02 15:47:51,136 - Acevedo,2021-06-02 16:07:12,261.0,272 - Plaza Bruno Giordano,29964,MEMBER,ICONIC,CODE
11204637,NORMAL,501,65,2021-06-02 15:47:44,065 - Julián Álvarez,2021-06-02 15:56:05,156.0,156 - Plaza Alemania,754397,MEMBER,ICONIC,CODE
11204635,NORMAL,1318,441,2021-06-02 15:47:35,016 - Legislatura,2021-06-02 16:09:33,131.0,131- HOSPITAL DE CLÍNICAS,19710,MEMBER,ICONIC,CODE
11204633,NORMAL,210,4,2021-06-02 15:47:09,004 - Plaza Roma,2021-06-02 15:50:39,111.0,111 - MACACHA GUEMES,226490,MEMBER,ICONIC,CODE
11204632,NORMAL,569,182,2021-06-02 15:47:03,182 - RAVIGNANI Y GUATEMALA,2021-06-02 15:56:32,158.0,158 - VILLARROEL,655456,MEMBER,ICONIC,CODE
11204631,NORMAL,968,174,2021-06-02 15:46:56,174 - MINISTERIO DE EDUCACION,2021-06-02 16:03:04,135.0,135 - MARCELO T. DE ALVEAR,693102,MEMBER,ICONIC,CODE
11204630,NORMAL,753,171,2021-06-02 15:46:56,171 - Pasteur,2021-06-02 15:59:29,161.0,161 - Humahuaca,6993,MEMBER,ICONIC,CODE
11204629,NORMAL,741,161,2021-06-02 15:46:52,161 - Humahuaca,2021-06-02 15:59:13,29.0,029 - Parque Centenario,201184,MEMBER,ICONIC,CODE
11204627,NORMAL,973,174,2021-06-02 15:46:51,174 - MINISTERIO DE EDUCACION,2021-06-02 16:03:04,135.0,135 - MARCELO T. DE ALVEAR,769009,MEMBER,ICONIC,CODE
11204626,NORMAL,633,5,2021-06-02 15:46:49,005 - Plaza Italia,2021-06-02 15:57:22,210.0,335 - General Urquiza,755157,MEMBER,ICONIC,CODE
11204624,NORMAL,710,30,2021-06-02 15:46:37,030 - Peña,2021-06-02 15:58:27,66.0,066 - Billinghurst,486359,MEMBER,ICONIC,CODE
11204623,NORMAL,1034,435,2021-06-02 15:46:26,227 -Club Ciudad de Buenos Aires,2021-06-02 16:03:40,277.0,292 - PLAZA BOLIVIA,717117,MEMBER,ICONIC,CODE
11204621,NORMAL,656,268,2021-06-02 15:46:09,399 - GARCIA DEL RIO,2021-06-02 15:57:05,435.0,227 -Club Ciudad de Buenos Aires,768523,MEMBER,ICONIC,CODE
11204620,NORMAL,1438,33,2021-06-02 15:46:03,033 - Facultad de Medicina,2021-06-02 16:10:01,184.0,184 - Pedro Echague,670215,MEMBER,ICONIC,CODE
11204619,NORMAL,1190,166,2021-06-02 15:45:56,166 - Cementerio de Recoleta,2021-06-02 16:05:46,216.0,059 - Coronel Diaz,670717,MEMBER,ICONIC,CODE
11204617,NORMAL,1116,120,2021-06-02 15:45:52,120 - HOSPITAL RAMOS MEJIA,2021-06-02 16:04:28,66.0,066 - Billinghurst,760542,MEMBER,ICONIC,CODE
11204616,NORMAL,1340,116,2021-06-02 15:45:41,116 - HOSPITAL ALEMÁN,2021-06-02 16:08:01,20.0,020 - Distrito Audiovisual,75410,MEMBER,ICONIC,CODE
11204614,NORMAL,1285,8,2021-06-02 15:45:32,008 - Congreso,2021-06-02 16:06:57,130.0,130 - RETIRO II,278281,MEMBER,ICONIC,CODE
11204613,NORMAL,1477,69,2021-06-02 15:45:28,069 - Ecuador,2021-06-02 16:10:05,210.0,335 - General Urquiza,136841,MEMBER,ICONIC,CODE
11204612,NORMAL,1360,364,2021-06-02 15:45:27,381 - Matienzo Y Arce,2021-06-02 16:08:07,65.0,065 - Julián Álvarez,769308,MEMBER,ICONIC,CODE
11204611,NORMAL,1348,69,2021-06-02 15:45:15,069 - Ecuador,2021-06-02 16:07:43,99.0,099 - Malabia,633843,MEMBER,ICONIC,CODE
11204609,NORMAL,728,261,2021-06-02 15:45:08,272 - Plaza Bruno Giordano,2021-06-02 15:57:16,213.0,136 - Acevedo,457456,MEMBER,ICONIC,CODE
11204608,NORMAL,1381,239,2021-06-02 15:45:05,391 - Plaza República de Ecuador,2021-06-02 16:08:06,215.0,113 - Guatemala,168693,MEMBER,ICONIC,CODE
11204607,NORMAL,1263,56,2021-06-02 15:44:56,056 - Plaza Palermo Viejo,2021-06-02 16:05:59,30.0,030 - Peña,63145,MEMBER,ICONIC,CODE
11204606,NORMAL,676,36,2021-06-02 15:44:56,036 - MAIPÚ,2021-06-02 15:56:12,64.0,064 - RIOBAMBA,34486,MEMBER,ICONIC,CODE
11204604,NORMAL,1651,364,2021-06-02 15:44:43,381 - Matienzo Y Arce,2021-06-02 16:12:14,364.0,381 - Matienzo Y Arce,343362,MEMBER,ICONIC,CODE
11204603,NORMAL,1180,135,2021-06-02 15:44:34,135 - MARCELO T. DE ALVEAR,2021-06-02 16:04:14,25.0,025 - Plaza Guemes,712599,MEMBER,ICONIC,CODE
11204602,NORMAL,1547,41,2021-06-02 15:44:20,041 - Urquiza y Rondeau,2021-06-02 16:10:07,82.0,082 - HOSPITAL ITALIANO,686527,MEMBER,ICONIC,CODE
11204600,NORMAL,426,263,2021-06-02 15:44:15,270 - PLAZA DEL ANGEL GRIS,2021-06-02 15:51:21,273.0,223 - GAINZA,69166,MEMBER,ICONIC,CODE
11204599,NORMAL,1196,372,2021-06-02 15:44:10,322 - MARTÍ Y DIRECTORIO,2021-06-02 16:04:06,281.0,350 - Plaza Irlanda,352568,MEMBER,ICONIC,CODE
11204598,NORMAL,472,29,2021-06-02 15:44:00,029 - Parque Centenario,2021-06-02 15:51:52,121.0,121 - YATAY,666576,MEMBER,ICONIC,CODE
11204597,NORMAL,1523,3,2021-06-02 15:43:52,003 - ADUANA,2021-06-02 16:09:15,48.0,034 - Colonia Express,763977,MEMBER,ICONIC,CODE
11204596,NORMAL,1290,130,2021-06-02 15:43:48,130 - RETIRO II,2021-06-02 16:05:18,190.0,190 - JUNCAL,760440,MEMBER,ICONIC,CODE
11204595,NORMAL,1674,206,2021-06-02 15:43:47,159 - Fitz Roy & Gorriti,2021-06-02 16:11:41,25.0,025 - Plaza Guemes,149250,MEMBER,ICONIC,CODE
11204593,NORMAL,559,65,2021-06-02 15:43:37,065 - Julián Álvarez,2021-06-02 15:52:56,212.0,129 - Velasco,11114,MEMBER,ICONIC,CODE
11204592,NORMAL,836,29,2021-06-02 15:43:29,029 - Parque Centenario,2021-06-02 15:57:25,387.0,278 - Donato Alvarez,728640,MEMBER,ICONIC,CODE
11204591,NORMAL,1139,104,2021-06-02 15:43:26,104 - Federico Lacroze,2021-06-02 16:02:25,104.0,104 - Federico Lacroze,664159,MEMBER,ICONIC,CODE
11204589,NORMAL,44,277,2021-06-02 15:43:19,292 - PLAZA BOLIVIA,2021-06-02 15:44:03,277.0,292 - PLAZA BOLIVIA,46725,MEMBER,ICONIC,CODE
11204588,NORMAL,1160,202,2021-06-02 15:43:19,001 - FACULTAD DE DERECHO,2021-06-02 16:02:39,215.0,113 - Guatemala,47139,MEMBER,ICONIC,CODE
11204587,NORMAL,946,353,2021-06-02 15:43:18,237 - Madero Office,2021-06-02 15:59:04,48.0,034 - Colonia Express,43468,MEMBER,ICONIC,CODE
11204586,NORMAL,1468,202,2021-06-02 15:43:14,001 - FACULTAD DE DERECHO,2021-06-02 16:07:42,277.0,292 - PLAZA BOLIVIA,756825,MEMBER,ICONIC,CODE
11204585,NORMAL,625,202,2021-06-02 15:43:14,001 - FACULTAD DE DERECHO,2021-06-02 15:53:39,9.0,009 - Parque Las Heras,684744,MEMBER,ICONIC,CODE
11204584,NORMAL,558,121,2021-06-02 15:43:13,121 - YATAY,2021-06-02 15:52:31,29.0,029 - Parque Centenario,161246,MEMBER,ICONIC,CODE
11204583,NORMAL,1219,435,2021-06-02 15:43:05,227 -Club Ciudad de Buenos Aires,2021-06-02 16:03:24,236.0,254 - Plaza Rafael Hernandez,721125,MEMBER,ICONIC,CODE
11204582,NORMAL,797,41,2021-06-02 15:42:59,041 - Urquiza y Rondeau,2021-06-02 15:56:16,107.0,107 - HOSPITAL GARRAHAN,763227,MEMBER,ICONIC,CODE
11204581,NORMAL,1010,171,2021-06-02 15:42:49,171 - Pasteur,2021-06-02 15:59:39,93.0,093 - CARLOS CALVO,239403,MEMBER,ICONIC,CODE
11204580,NORMAL,1171,204,2021-06-02 15:42:48,167 - Hipólito Yrigoyen,2021-06-02 16:02:19,215.0,113 - Guatemala,137691,MEMBER,ICONIC,CODE
11204579,NORMAL,683,9,2021-06-02 15:42:44,009 - Parque Las Heras,2021-06-02 15:54:07,131.0,131- HOSPITAL DE CLÍNICAS,10476,MEMBER,ICONIC,CODE
11204578,NORMAL,692,333,2021-06-02 15:42:40,203 - Beiro,2021-06-02 15:54:12,342.0,218 - Campana,282610,MEMBER,ICONIC,CODE
11204577,NORMAL,1343,386,2021-06-02 15:42:39,277 - Coghlan,2021-06-02 16:05:02,387.0,278 - Donato Alvarez,629273,MEMBER,ICONIC,CODE
11204576,NORMAL,475,255,2021-06-02 15:42:33,374 - Puan,2021-06-02 15:50:28,449.0,352 - San Jose de Flores,636964,MEMBER,ICONIC,CODE
11204575,NORMAL,1101,355,2021-06-02 15:42:08,242 - Plazoleta Rafael del Riego,2021-06-02 16:00:29,222.0,160 - Godoy Cruz y Libertador,88433,MEMBER,ICONIC,CODE
11204574,NORMAL,1569,54,2021-06-02 15:42:08,054 - Acuña de Figueroa,2021-06-02 16:08:17,46.0,046 - Chile,736063,MEMBER,ICONIC,CODE
11204573,NORMAL,943,17,2021-06-02 15:42:07,017 - Plaza Almagro,2021-06-02 15:57:50,190.0,190 - JUNCAL,61743,MEMBER,ICONIC,CODE
11204572,NORMAL,1461,216,2021-06-02 15:42:05,059 - Coronel Diaz,2021-06-02 16:06:26,364.0,381 - Matienzo Y Arce,699864,MEMBER,ICONIC,CODE
11204571,NORMAL,639,242,2021-06-02 15:42:03,103 - MALBA,2021-06-02 15:52:42,189.0,189 - POSADAS,678567,MEMBER,ICONIC,CODE
11204568,NORMAL,682,75,2021-06-02 15:41:52,075 - Plaza Primero de Mayo,2021-06-02 15:53:14,149.0,149 - LIMA,114459,MEMBER,ICONIC,CODE
11204567,NORMAL,1715,6,2021-06-02 15:41:42,006 - Parque Lezama,2021-06-02 16:10:17,4.0,004 - Plaza Roma,226284,MEMBER,ICONIC,CODE
11204566,NORMAL,757,166,2021-06-02 15:41:32,166 - Cementerio de Recoleta,2021-06-02 15:54:09,156.0,156 - Plaza Alemania,14236,MEMBER,ICONIC,CODE
11204565,NORMAL,369,364,2021-06-02 15:41:30,381 - Matienzo Y Arce,2021-06-02 15:47:39,14.0,014 - Pacifico,769917,MEMBER,ICONIC,CODE
11204564,NORMAL,531,203,2021-06-02 15:41:23,108 - Usina del Arte,2021-06-02 15:50:14,179.0,179 - CASA SAN,698777,MEMBER,ICONIC,CODE
11204563,NORMAL,718,116,2021-06-02 15:41:18,116 - HOSPITAL ALEMÁN,2021-06-02 15:53:16,131.0,131- HOSPITAL DE CLÍNICAS,595894,MEMBER,ICONIC,CODE
11204562,NORMAL,488,281,2021-06-02 15:41:13,350 - Plaza Irlanda,2021-06-02 15:49:21,167.0,275 - PLAZA 24 DE SEPTIEMBRE,196449,MEMBER,ICONIC,CODE
11204561,NORMAL,1354,14,2021-06-02 15:41:10,014 - Pacifico,2021-06-02 16:03:44,213.0,136 - Acevedo,513877,MEMBER,ICONIC,CODE
11204560,NORMAL,905,210,2021-06-02 15:41:10,335 - General Urquiza,2021-06-02 15:56:15,30.0,030 - Peña,767192,MEMBER,ICONIC,CODE
11204559,NORMAL,1687,161,2021-06-02 15:41:07,161 - Humahuaca,2021-06-02 16:09:14,156.0,156 - Plaza Alemania,771491,MEMBER,ICONIC,CODE
11204557,NORMAL,963,275,2021-06-02 15:40:53,256 - PLAZA NORUEGA,2021-06-02 15:56:56,435.0,227 -Club Ciudad de Buenos Aires,745890,MEMBER,ICONIC,CODE
11204556,NORMAL,1485,316,2021-06-02 15:40:39,205 - SAN MARTIN,2021-06-02 16:05:24,20.0,020 - Distrito Audiovisual,768225,MEMBER,ICONIC,CODE
11204553,NORMAL,1700,70,2021-06-02 15:40:28,070 - ARAOZ,2021-06-02 16:08:48,355.0,242 - Plazoleta Rafael del Riego,701871,MEMBER,ICONIC,CODE
11204552,NORMAL,609,130,2021-06-02 15:40:25,130 - RETIRO II,2021-06-02 15:50:34,448.0,393 - Barrio 31,707265,MEMBER,ICONIC,CODE
11204550,NORMAL,1082,144,2021-06-02 15:40:13,144 - PUEYRREDÓN,2021-06-02 15:58:15,156.0,156 - Plaza Alemania,686501,MEMBER,ICONIC,CODE
11204549,NORMAL,1607,14,2021-06-02 15:40:11,014 - Pacifico,2021-06-02 16:06:58,210.0,335 - General Urquiza,673578,MEMBER,ICONIC,CODE
11204545,NORMAL,457,137,2021-06-02 15:39:55,137 - AZOPARDO Y CHILE,2021-06-02 15:47:32,203.0,108 - Usina del Arte,24448,MEMBER,ICONIC,CODE
11204542,NORMAL,405,56,2021-06-02 15:39:50,056 - Plaza Palermo Viejo,2021-06-02 15:46:35,5.0,005 - Plaza Italia,53392,MEMBER,ICONIC,CODE
11204541,NORMAL,563,269,2021-06-02 15:39:42,260 - SAN MIGUEL DE GARICOITS,2021-06-02 15:49:05,248.0,346 - Plaza Zapiola,169558,MEMBER,ICONIC,CODE
11204540,NORMAL,687,144,2021-06-02 15:39:37,144 - PUEYRREDÓN,2021-06-02 15:51:04,27.0,027 - Montevideo,686855,MEMBER,ICONIC,CODE
11204538,NORMAL,1621,101,2021-06-02 15:39:32,101 - Fitz Roy,2021-06-02 16:06:33,82.0,082 - HOSPITAL ITALIANO,668947,MEMBER,ICONIC,CODE
11204537,NORMAL,1540,44,2021-06-02 15:39:29,044 - Ecoparque,2021-06-02 16:05:09,229.0,243 - PLAZOLETA CELEDONIO FLORES,710089,MEMBER,ICONIC,CODE
11204536,NORMAL,641,432,2021-06-02 15:39:23,187 - Jose Maria Moreno,2021-06-02 15:50:04,29.0,029 - Parque Centenario,152443,MEMBER,ICONIC,CODE
11204535,NORMAL,1355,254,2021-06-02 15:39:21,276 - PRIMERA JUNTA,2021-06-02 16:01:56,74.0,074 - INSTITUTO  LELOIR,739846,MEMBER,ICONIC,CODE
11204534,NORMAL,831,14,2021-06-02 15:39:10,014 - Pacifico,2021-06-02 15:53:01,85.0,085 - AGUERO,771500,MEMBER,ICONIC,CODE
11204533,NORMAL,638,239,2021-06-02 15:39:08,391 - Plaza República de Ecuador,2021-06-02 15:49:46,364.0,381 - Matienzo Y Arce,717245,MEMBER,ICONIC,CODE
11204532,NORMAL,739,273,2021-06-02 15:39:05,223 - GAINZA,2021-06-02 15:51:24,74.0,074 - INSTITUTO  LELOIR,705236,MEMBER,ICONIC,CODE
11204529,NORMAL,753,231,2021-06-02 15:38:49,384 - PLAZA BENITO NAZAR,2021-06-02 15:51:22,261.0,272 - Plaza Bruno Giordano,163303,MEMBER,ICONIC,CODE
11204525,NORMAL,480,56,2021-06-02 15:38:24,056 - Plaza Palermo Viejo,2021-06-02 15:46:24,5.0,005 - Plaza Italia,125297,MEMBER,ICONIC,CODE
11204523,NORMAL,1131,99,2021-06-02 15:38:20,099 - Malabia,2021-06-02 15:57:11,400.0,313 - De Los Incas,749205,MEMBER,ICONIC,CODE
11204522,NORMAL,471,213,2021-06-02 15:38:19,136 - Acevedo,2021-06-02 15:46:10,316.0,205 - SAN MARTIN,725360,MEMBER,ICONIC,CODE
11204517,NORMAL,1672,83,2021-06-02 15:38:00,083 - Paraná,2021-06-02 16:05:52,164.0,164 - FACULTAD DE INGENERIA,751474,MEMBER,ICONIC,CODE
11204515,NORMAL,965,80,2021-06-02 15:38:00,080 - DOBLAS,2021-06-02 15:54:05,183.0,183 - VIRREY CEVALLOS,667303,MEMBER,ICONIC,CODE
11204513,NORMAL,1602,181,2021-06-02 15:37:53,181 - BILLINGHURST Y MANSILLA,2021-06-02 16:04:35,70.0,070 - ARAOZ,100993,MEMBER,ICONIC,CODE
11204511,NORMAL,1437,169,2021-06-02 15:37:52,169 - FACULTAD DE PSICOLOGIA,2021-06-02 16:01:49,137.0,137 - AZOPARDO Y CHILE,724391,MEMBER,ICONIC,CODE
11204509,NORMAL,956,128,2021-06-02 15:37:49,128 - PARQUE DEL BAJO,2021-06-02 15:53:45,153.0,153 - JUAN MANUEL DE BLANES,726517,MEMBER,ICONIC,CODE
11204508,NORMAL,1455,25,2021-06-02 15:37:45,025 - Plaza Guemes,2021-06-02 16:02:00,239.0,391 - Plaza República de Ecuador,79740,MEMBER,ICONIC,CODE
11204506,NORMAL,1675,449,2021-06-02 15:37:41,352 - San Jose de Flores,2021-06-02 16:05:36,86.0,086 - SAAVEDRA,768000,MEMBER,ICONIC,CODE
11204504,NORMAL,828,54,2021-06-02 15:37:40,054 - Acuña de Figueroa,2021-06-02 15:51:28,206.0,159 - Fitz Roy & Gorriti,497552,MEMBER,ICONIC,CODE
11204502,NORMAL,599,161,2021-06-02 15:37:30,161 - Humahuaca,2021-06-02 15:47:29,171.0,171 - Pasteur,597093,MEMBER,ICONIC,CODE
11204501,NORMAL,458,23,2021-06-02 15:37:30,023 - Suipacha,2021-06-02 15:45:08,174.0,174 - MINISTERIO DE EDUCACION,569922,MEMBER,ICONIC,CODE
11204500,NORMAL,632,74,2021-06-02 15:37:25,074 - INSTITUTO  LELOIR,2021-06-02 15:47:57,261.0,272 - Plaza Bruno Giordano,677082,MEMBER,ICONIC,CODE
11204498,NORMAL,1166,8,2021-06-02 15:37:16,008 - Congreso,2021-06-02 15:56:42,59.0,018 - Independencia,673968,MEMBER,ICONIC,CODE
11204497,NORMAL,866,33,2021-06-02 15:37:11,033 - Facultad de Medicina,2021-06-02 15:51:37,65.0,065 - Julián Álvarez,113090,MEMBER,ICONIC,CODE
11204494,NORMAL,460,56,2021-06-02 15:36:48,056 - Plaza Palermo Viejo,2021-06-02 15:44:28,5.0,005 - Plaza Italia,186352,MEMBER,ICONIC,CODE
11204493,NORMAL,817,25,2021-06-02 15:36:46,025 - Plaza Guemes,2021-06-02 15:50:23,214.0,142 - Armenia y Gorriti,175021,MEMBER,ICONIC,CODE
11204492,NORMAL,893,33,2021-06-02 15:36:44,033 - Facultad de Medicina,2021-06-02 15:51:37,65.0,065 - Julián Álvarez,227228,MEMBER,ICONIC,CODE
11204490,NORMAL,1006,161,2021-06-02 15:36:33,161 - Humahuaca,2021-06-02 15:53:19,162.0,162 - LARREA Y BARTOLOMÉ MITRE,68014,MEMBER,ICONIC,CODE
11204489,NORMAL,1048,12,2021-06-02 15:36:23,012 - Plaza Vicente Lopez,2021-06-02 15:53:51,156.0,156 - Plaza Alemania,449284,MEMBER,ICONIC,CODE
11204487,NORMAL,855,25,2021-06-02 15:36:19,025 - Plaza Guemes,2021-06-02 15:50:34,214.0,142 - Armenia y Gorriti,747339,MEMBER,ICONIC,CODE
11204486,NORMAL,1134,163,2021-06-02 15:36:19,163 - ONCE II,2021-06-02 15:55:13,190.0,190 - JUNCAL,67021,MEMBER,ICONIC,CODE
11204483,NORMAL,1039,364,2021-06-02 15:36:04,381 - Matienzo Y Arce,2021-06-02 15:53:23,50.0,050 - Hospital Rivadavia,692294,MEMBER,ICONIC,CODE
11204482,NORMAL,1559,229,2021-06-02 15:36:03,243 - PLAZOLETA CELEDONIO FLORES,2021-06-02 16:02:02,294.0,363 - Udaondo,450573,MEMBER,ICONIC,CODE
11204480,NORMAL,1540,299,2021-06-02 15:35:35,221 - CULPINA,2021-06-02 16:01:15,299.0,221 - CULPINA,703398,MEMBER,ICONIC,CODE
11204479,NORMAL,248,33,2021-06-02 15:35:32,033 - Facultad de Medicina,2021-06-02 15:39:40,84.0,084 - Lavalle,87198,MEMBER,ICONIC,CODE
11204477,NORMAL,665,25,2021-06-02 15:35:12,025 - Plaza Guemes,2021-06-02 15:46:17,121.0,121 - YATAY,613043,MEMBER,ICONIC,CODE
11204476,NORMAL,998,156,2021-06-02 15:35:02,156 - Plaza Alemania,2021-06-02 15:51:40,289.0,255 - BARRANCAS DE BELGRANO,77338,MEMBER,ICONIC,CODE
11204474,NORMAL,493,175,2021-06-02 15:34:52,147 - Constitución,2021-06-02 15:43:05,252.0,331 - CALIFORNIA,505581,MEMBER,ICONIC,CODE
11204473,NORMAL,533,116,2021-06-02 15:34:52,116 - HOSPITAL ALEMÁN,2021-06-02 15:43:45,84.0,084 - Lavalle,195874,MEMBER,ICONIC,CODE
11204471,NORMAL,801,94,2021-06-02 15:34:52,094 - GÚZMAN,2021-06-02 15:48:13,400.0,313 - De Los Incas,256421,MEMBER,ICONIC,CODE
11204470,NORMAL,908,263,2021-06-02 15:34:40,270 - PLAZA DEL ANGEL GRIS,2021-06-02 15:49:48,227.0,188 - Aranguren,756485,MEMBER,ICONIC,CODE
11204469,NORMAL,1109,33,2021-06-02 15:34:37,033 - Facultad de Medicina,2021-06-02 15:53:06,161.0,161 - Humahuaca,743904,MEMBER,ICONIC,CODE
11204468,NORMAL,953,99,2021-06-02 15:34:36,099 - Malabia,2021-06-02 15:50:29,318.0,285 - ESPINOSA,385489,MEMBER,ICONIC,CODE
11204467,NORMAL,1526,213,2021-06-02 15:34:29,136 - Acevedo,2021-06-02 15:59:55,124.0,124 - UGARTECHE,485064,MEMBER,ICONIC,CODE
11204466,NORMAL,656,165,2021-06-02 15:34:26,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,2021-06-02 15:45:22,65.0,065 - Julián Álvarez,727841,MEMBER,ICONIC,CODE
11204465,NORMAL,359,33,2021-06-02 15:34:19,033 - Facultad de Medicina,2021-06-02 15:40:18,84.0,084 - Lavalle,365224,MEMBER,ICONIC,CODE
11204464,NORMAL,1105,213,2021-06-02 15:34:14,136 - Acevedo,2021-06-02 15:52:39,5.0,005 - Plaza Italia,765869,MEMBER,ICONIC,CODE
11204463,NORMAL,1747,33,2021-06-02 15:34:13,033 - Facultad de Medicina,2021-06-02 16:03:20,316.0,205 - SAN MARTIN,708301,MEMBER,ICONIC,CODE
11204462,NORMAL,1383,387,2021-06-02 15:34:12,278 - Donato Alvarez,2021-06-02 15:57:15,215.0,113 - Guatemala,743315,MEMBER,ICONIC,CODE
11204461,NORMAL,1243,278,2021-06-02 15:34:09,233 - MONROE,2021-06-02 15:54:52,229.0,243 - PLAZOLETA CELEDONIO FLORES,202996,MEMBER,ICONIC,CODE
11204460,NORMAL,974,85,2021-06-02 15:34:08,085 - AGUERO,2021-06-02 15:50:22,163.0,163 - ONCE II,434204,MEMBER,ICONIC,CODE
11204459,NORMAL,732,155,2021-06-02 15:33:58,155 - Parque José Evaristo Uriburu,2021-06-02 15:46:10,425.0,394 - Av. La Plata,710530,MEMBER,ICONIC,CODE
11204458,NORMAL,680,25,2021-06-02 15:33:52,025 - Plaza Guemes,2021-06-02 15:45:12,96.0,096 - Carlos Gardel,707560,MEMBER,ICONIC,CODE
11204456,NORMAL,1113,49,2021-06-02 15:33:44,049 - 33 Orientales,2021-06-02 15:52:17,255.0,374 - Puan,318310,MEMBER,ICONIC,CODE
11204455,NORMAL,1036,263,2021-06-02 15:33:37,270 - PLAZA DEL ANGEL GRIS,2021-06-02 15:50:53,342.0,218 - Campana,732194,MEMBER,ICONIC,CODE
11204454,NORMAL,1654,278,2021-06-02 15:33:32,233 - MONROE,2021-06-02 16:01:06,212.0,129 - Velasco,231617,MEMBER,ICONIC,CODE
11204452,NORMAL,480,7,2021-06-02 15:33:13,007 - OBELISCO,2021-06-02 15:41:13,183.0,183 - VIRREY CEVALLOS,118219,MEMBER,ICONIC,CODE
11204450,NORMAL,1470,257,2021-06-02 15:33:02,264 - Plaza Marcos Sastre,2021-06-02 15:57:32,435.0,227 -Club Ciudad de Buenos Aires,377741,MEMBER,ICONIC,CODE
11204449,NORMAL,1107,144,2021-06-02 15:32:53,144 - PUEYRREDÓN,2021-06-02 15:51:20,212.0,129 - Velasco,34728,MEMBER,ICONIC,CODE
11204447,NORMAL,1588,17,2021-06-02 15:32:48,017 - Plaza Almagro,2021-06-02 15:59:16,222.0,160 - Godoy Cruz y Libertador,669823,MEMBER,ICONIC,CODE
11204446,NORMAL,1246,254,2021-06-02 15:32:44,276 - PRIMERA JUNTA,2021-06-02 15:53:30,194.0,194 - PERÓN Y ACUÑA DE FIGUEROA,22311,MEMBER,ICONIC,CODE
11204445,NORMAL,749,275,2021-06-02 15:32:35,256 - PLAZA NORUEGA,2021-06-02 15:45:04,355.0,242 - Plazoleta Rafael del Riego,739813,MEMBER,ICONIC,CODE
11204443,NORMAL,1295,194,2021-06-02 15:32:26,194 - PERÓN Y ACUÑA DE FIGUEROA,2021-06-02 15:54:01,93.0,093 - CARLOS CALVO,681907,MEMBER,ICONIC,CODE
11204442,NORMAL,1488,222,2021-06-02 15:32:24,160 - Godoy Cruz y Libertador,2021-06-02 15:57:12,222.0,160 - Godoy Cruz y Libertador,650996,MEMBER,ICONIC,CODE
11204441,NORMAL,786,27,2021-06-02 15:32:13,027 - Montevideo,2021-06-02 15:45:19,54.0,054 - Acuña de Figueroa,483063,MEMBER,ICONIC,CODE
